"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Tyrant's Scorn","otp","Near Mint","English","","","2024-12-31 23:08:08.833000","56","False","False",""
"1","1","Tyrranax Atrocity","one","Near Mint","English","","","2024-12-06 01:08:25.300000","188","False","False",""
"1","1","Tyrranax Rex","one","Near Mint","English","","","2025-01-29 04:40:52.853000","189","False","False",""
"1","1","Tyvar the Bellicose","mat","Near Mint","English","foil","","2025-01-31 06:21:59.000000","183","False","False",""
"1","1","Tyvar the Bellicose","mat","Near Mint","English","foil","","2025-10-15 20:26:02.660000","48","False","False",""
"1","1","Tyvar, Jubilant Brawler","one","Near Mint","English","","","2024-12-04 03:54:04.820000","344","False","False",""
"1","1","Tyvar's Stand","one","Near Mint","English","","","2024-12-06 03:18:09.967000","190","False","False",""
"5","5","Ubul Sar Gatekeepers","dgm","Near Mint","English","","","2025-10-07 19:52:36.203000","30","False","False",""
"1","1","Ugin, Eye of the Storms","tdm","Near Mint","Japanese","foil","","2025-10-05 07:21:18.933000","399","False","False",""
"1","1","Uglúk of the White Hand","ltr","Near Mint","English","foil","","2024-12-17 06:15:25.893000","235","False","False",""
"2","2","Uglúk of the White Hand","ltr","Near Mint","English","","","2025-10-15 23:09:39.140000","235","False","False",""
"2","2","Uktabi Efreet","wth","Near Mint","English","","","2025-10-11 01:08:48.763000","143","False","False",""
"4","4","Uktabi Faerie","mir","Near Mint","English","","","2025-10-11 01:09:06.787000","247","False","False",""
"2","2","Ulcerate","m15","Near Mint","English","","","2025-10-07 19:52:52.803000","119","False","False",""
"1","1","Ultima","fin","Near Mint","English","foil","","2025-10-15 15:34:55.503000","38","False","False",""
"1","1","Ultima, Origin of Oblivion","fin","Near Mint","English","foil","","2025-10-05 07:21:39.847000","2","False","False",""
"1","1","Ultima, Origin of Oblivion","fin","Near Mint","English","foil","","2025-10-05 07:22:05.960000","324","False","False",""
"1","1","Ultimate Magic: Holy","fic","Near Mint","English","","","2025-10-15 15:35:32.710000","32","False","False",""
"1","1","Ultimate Magic: Meteor","fic","Near Mint","English","","","2025-10-11 22:18:38.393000","62","False","False",""
"1","1","Ultimate Price","dtk","Near Mint","English","","","2024-11-29 16:35:17.640000","124","False","False",""
"3","3","Ultimecia, Temporal Threat","pmei","Near Mint","English","foil","","2025-10-09 16:46:17.327000","2025-11","False","False",""
"2","2","Ultimecia, Time Sorceress // Ultimecia, Omnipotent","fin","Near Mint","English","","","2025-10-15 18:34:12.633000","247","False","False",""
"1","1","Ultros, Obnoxious Octopus","fin","Near Mint","English","foil","","2025-10-09 16:47:15.453000","83","False","False",""
"1","1","Ultros, Obnoxious Octopus","fin","Near Mint","English","","","2025-10-09 16:47:08.167000","83","False","False",""
"1","1","Ulvenwald Bear","dka","Near Mint","English","","","2024-12-06 01:09:17.790000","129","False","False",""
"1","1","Umara Mystic","znr","Near Mint","English","","","2024-12-04 07:58:36.773000","238","False","False",""
"1","1","Umara Wizard // Umara Skyfalls","znr","Near Mint","English","","","2024-12-03 05:05:32.920000","86","False","False",""
"4","4","Umbra Mystic","roe","Near Mint","English","","","2025-10-15 15:35:56.153000","52","False","False",""
"1","1","Umbral Collar Zealot","eoe","Near Mint","English","","","2025-08-18 23:37:38.453000","123","False","False",""
"1","1","Umbris, Fear Manifest","sld","Near Mint","English","foil","","2025-10-21 16:03:50.117000","2324","False","False",""
"1","1","Umezawa's Jitte","sld","Near Mint","Japanese","","","2025-10-05 07:22:30.950000","1865","False","False",""
"1","1","Umezawa's Jitte","sld","Near Mint","Japanese","foil","","2025-10-05 07:22:15.343000","1865","False","False",""
"5","5","Unable to Scream","dsk","Near Mint","English","","","2025-10-09 16:48:16.030000","78","False","False",""
"3","3","Unable to Scream","dsk","Near Mint","English","foil","","2025-10-09 16:48:20.400000","78","False","False",""
"1","1","Unauthorized Exit","mkm","Near Mint","English","foil","","2025-10-09 16:48:48.580000","74","False","False",""
"3","3","Unauthorized Exit","mkm","Near Mint","English","","","2025-10-09 16:48:55.467000","74","False","False",""
"1","1","Unbreathing Horde","ddq","Near Mint","English","","","2024-12-03 15:57:21.103000","66","False","False",""
"1","1","Unbreathing Horde","isd","Near Mint","English","","","2025-10-07 19:53:51.417000","121","False","False",""
"5","5","Unbridled Growth","aer","Near Mint","English","","","2025-10-11 01:09:48.380000","126","False","False",""
"1","1","Unburied Earthcarver","tdm","Near Mint","English","","","2025-10-07 19:54:08.343000","95","False","False",""
"1","1","Uncaged Fury","inr","Near Mint","English","foil","","2025-10-11 22:19:01.430000","177","False","False",""
"1","1","Uncaged Fury","j25","Near Mint","English","","","2025-10-11 22:19:23.470000","607","False","False",""
"1","1","Uncharted Haven","blb","Near Mint","English","foil","","2025-10-05 07:23:42.693000","261","False","False",""
"1","1","Uncharted Voyage","fdn","Near Mint","English","","","2025-10-09 16:52:03.463000","53","False","False",""
"2","2","Uncivil Unrest","sld","Near Mint","English","foil","","2025-10-11 22:19:55.940000","2008","False","False",""
"1","1","Uncomfortable Chill","j25","Near Mint","English","","","2024-12-07 19:12:22.393000","111","False","False",""
"3","3","Uncovered Clues","dgm","Near Mint","English","","","2025-10-09 16:49:34.793000","19","False","False",""
"1","1","Unctus's Retrofitter","one","Near Mint","English","","","2024-12-05 05:17:24.417000","76","False","False",""
"1","1","Undead Alchemist","isd","Near Mint","English","","","2024-12-05 05:17:33.910000","84","False","False",""
"1","1","Undead Augur","plst","Near Mint","English","","","2025-08-18 23:37:38.453000","MH1-112","False","False",""
"1","1","Undead Butler","j25","Near Mint","English","","","2024-12-07 20:48:01.120000","500","False","False",""
"2","2","Undead Minotaur","m14","Near Mint","English","","","2025-10-07 19:54:39.223000","119","False","False",""
"1","1","Undead Servant","m20","Near Mint","English","","","2025-10-07 19:55:23.177000","118","False","False",""
"1","1","Undead Sprinter","dsk","Near Mint","English","","","2025-10-15 23:10:19.363000","237","False","False",""
"1","1","Undead Sprinter","dsk","Near Mint","English","","","2024-12-28 03:23:17.457000","350","False","False",""
"1","1","Undead Sprinter","dsk","Near Mint","English","foil","","2025-10-15 23:10:11.367000","237","False","False",""
"1","1","Under the Skin","dsk","Near Mint","English","foil","","2025-10-11 01:11:28.233000","203","False","False",""
"2","2","Under the Skin","dsk","Near Mint","English","","","2025-10-11 01:10:58.467000","203","False","False",""
"1","1","Undercity Dire Rat","fin","Near Mint","English","foil","","2025-10-07 19:55:35.957000","123","False","False",""
"5","5","Undercity Dire Rat","fin","Near Mint","English","","","2025-10-07 19:56:02.420000","123","False","False",""
"2","2","Undercity Eliminator","mkm","Near Mint","English","","","2025-10-07 19:56:19.893000","108","False","False",""
"4","4","Undercity Informer","gtc","Near Mint","English","","","2025-10-07 19:56:39.137000","82","False","False",""
"2","2","Undercity Informer","gtc","Near Mint","English","foil","","2025-10-07 19:57:36.967000","82","False","False",""
"2","2","Undercity Necrolisk","grn","Near Mint","English","","","2025-10-07 19:57:47.747000","87","False","False",""
"1","1","Undercity Plague","gtc","Near Mint","English","foil","","2024-12-05 01:08:23.610000","83","False","False",""
"4","4","Undercity Plague","gtc","Near Mint","English","","","2025-10-07 19:58:15.117000","83","False","False",""
"1","1","Undercity Scrounger","neo","Near Mint","English","","","2024-12-03 00:22:17.643000","126","False","False",""
"1","1","Undercity Scrounger","j25","Near Mint","English","","","2025-10-07 22:08:04.663000","501","False","False",""
"1","1","Undercity Sewers","mkm","Near Mint","English","","","2025-10-15 18:34:38.077000","270","False","False",""
"2","2","Undercity Upheaval","mat","Near Mint","English","foil","","2025-10-11 01:16:40.527000","25","False","False",""
"3","3","Undercity Upheaval","mat","Near Mint","English","","","2025-10-11 01:15:32.850000","25","False","False",""
"1","1","Undercity Upheaval","mat","Near Mint","English","foil","","2024-12-14 01:46:10.253000","75","False","False",""
"2","2","Undercity Upheaval","mat","Near Mint","English","etched","","2025-10-11 01:16:25.040000","125","False","False",""
"4","4","Undercity Uprising","grn","Near Mint","English","","","2025-10-15 20:26:45.253000","210","False","False",""
"1","1","Undercover Crocodelf","mkm","Near Mint","English","foil","","2025-10-16 17:16:08.280000","239","False","False",""
"2","2","Undercover Crocodelf","mkm","Near Mint","English","","","2025-10-16 17:16:16.363000","239","False","False",""
"1","1","Underfoot Underdogs","tdm","Near Mint","English","foil","","2025-10-11 22:20:18.623000","129","False","False",""
"1","1","Underground Mortuary","mkm","Near Mint","English","","","2024-11-29 23:57:11.803000","333","False","False",""
"1","1","Underground River","ice","Near Mint","English","","","2025-10-15 18:35:17.080000","362","False","False",""
"1","1","Underground River","fic","Near Mint","English","","","2025-10-15 18:35:13.480000","439","False","False",""
"1","1","Undergrowth Leopard","tdm","Near Mint","English","foil","","2025-10-19 04:47:40.537000","165","False","False",""
"1","1","Undergrowth Scavenger","m15","Near Mint","English","","","2024-12-06 01:09:30.213000","204","False","False",""
"1","1","Undergrowth Stadium","cmr","Near Mint","English","","","2024-11-30 00:02:21.757000","714","False","False",""
"2","2","Underhanded Designs","kld","Near Mint","English","","","2025-10-07 22:08:35.510000","104","False","False",""
"3","3","Undersea Invader","khm","Near Mint","English","","","2025-10-09 16:50:19.967000","78","False","False",""
"1","1","Undersea Invader","j25","Near Mint","English","","","2024-12-07 19:37:52.720000","380","False","False",""
"1","1","Underwater Tunnel // Slimy Aquarium","dsk","Near Mint","English","foil","","2024-12-28 03:33:00.957000","79","False","False",""
"5","5","Underwater Tunnel // Slimy Aquarium","dsk","Near Mint","English","","","2025-10-09 16:51:00.957000","79","False","False",""
"1","1","Underworld Breach","sld","Near Mint","English","foil","","2025-10-11 22:20:25.967000","2040","False","False",""
"4","4","Underworld Coinsmith","c15","Near Mint","English","","","2025-10-16 00:49:14.477000","237","False","False",""
"1","1","Undo","vis","Near Mint","English","","","2024-12-05 19:01:46.293000","47","False","False",""
"1","1","Undying Beast","por","Near Mint","English","","","2024-12-04 20:12:10.740000","113","False","False",""
"1","1","Undying Evil","dka","Near Mint","English","","","2024-12-04 23:39:45.240000","77","False","False",""
"1","1","Undying Rage","cmr","Near Mint","English","foil","","2025-10-11 22:21:00.987000","205","False","False",""
"1","1","Unearth","sld","Near Mint","English","foil","","2025-10-21 16:17:13.977000","2191","False","False",""
"1","1","Unerring Sling","mir","Near Mint","English","","","2024-12-04 01:35:33.973000","322","False","False",""
"1","1","Unexpected Potential","cns","Near Mint","English","","","2025-10-06 04:03:19.253000","12","False","False",""
"1","1","Unexpected Potential","cns","Near Mint","English","foil","","2025-10-06 04:03:09.963000","12","False","False",""
"3","3","Unexpected Request","fin","Near Mint","English","","","2025-10-11 22:21:34.513000","167","False","False",""
"1","1","Unexpected Windfall","sld","Near Mint","English","foil","","2025-10-11 22:21:46.357000","2092","False","False",""
"1","1","Unfinished Business","fic","Near Mint","English","","","2025-10-15 15:36:36.013000","259","False","False",""
"1","1","Unfortunate Accident","otj","Near Mint","English","foil","","2025-10-07 22:10:27.947000","111","False","False",""
"1","1","Unfortunate Accident","otj","Near Mint","English","","","2025-10-07 22:10:33.617000","111","False","False",""
"3","3","Unfriendly Fire","xln","Near Mint","English","","","2025-10-11 22:21:59.653000","172","False","False",""
"1","1","Unfulfilled Desires","mir","Near Mint","English","","","2025-01-31 05:20:26.740000","285","False","False",""
"1","1","Unholy Annex // Ritual Chamber","dsk","Near Mint","English","foil","","2025-01-28 06:26:58.540000","118","False","False",""
"1","1","Unholy Annex // Ritual Chamber","dsk","Near Mint","English","","","2025-10-07 22:11:25.173000","118","False","False",""
"1","1","Unholy Heat","otc","Near Mint","English","","","2025-10-11 22:22:18.003000","182","False","False",""
"2","2","Unholy Strength","m11","Near Mint","English","","","2025-10-07 22:11:37.963000","119","False","False",""
"1","1","Unidentified Hovership","dsk","Near Mint","English","","","2025-10-15 15:37:09.067000","37","False","False",""
"1","1","Unidentified Hovership","dsk","Near Mint","English","foil","","2024-12-28 02:50:40.670000","305","False","False",""
"1","1","Unidentified Hovership","dsk","Near Mint","English","","","2025-10-15 15:37:04.600000","305","False","False",""
"1","1","Union of the Third Path","bro","Near Mint","English","","","2024-12-07 05:06:33.200000","31","False","False",""
"1","1","Universal Automaton","mh1","Near Mint","English","","","2024-12-08 02:57:49.357000","235","False","False",""
"4","4","Universal Solvent","aer","Near Mint","English","","","2025-10-05 07:25:04.027000","178","False","False",""
"1","1","University Campus","spm","Near Mint","English","foil","","2025-10-12 01:44:25.620000","186","False","False",""
"1","1","Unknown Shores","ogw","Near Mint","English","","","2025-10-05 07:25:18.173000","181","False","False",""
"1","1","Unknown Shores","xln","Near Mint","English","","","2024-12-03 18:58:24.773000","259","False","False",""
"2","2","Unleash Fury","m21","Near Mint","English","","","2025-10-11 22:23:01.020000","170","False","False",""
"1","1","Unleash Fury","scd","Near Mint","English","","","2025-10-11 22:22:57.183000","166","False","False",""
"1","1","Unleash Fury","j25","Near Mint","English","","","2024-12-07 15:57:37.273000","608","False","False",""
"1","1","Unlicensed Disintegration","kld","Near Mint","English","","","2024-12-04 04:53:38.400000","187","False","False",""
"1","1","Unlicensed Hearse","snc","Near Mint","English","","","2024-11-23 17:39:10.223000","246","False","False",""
"1","1","Unliving Psychopath","dis","Near Mint","English","","","2024-12-04 20:12:24.517000","56","False","False",""
"1","1","Unlucky Drop","lci","Near Mint","English","","","2025-10-09 16:53:10.983000","82","False","False",""
"1","1","Unlucky Witness","snc","Near Mint","English","","","2024-11-23 19:37:59.610000","128","False","False",""
"1","1","Unmake","plst","Near Mint","English","","","2025-08-18 23:37:38.453000","EVE-96","False","False",""
"1","1","Unmake the Graves","m15","Near Mint","English","","","2024-11-29 16:52:25.770000","120","False","False",""
"2","2","Unnatural Restoration","one","Near Mint","English","","","2025-10-11 01:17:47.583000","191","False","False",""
"1","1","Unnerve","cn2","Near Mint","English","foil","","2024-11-29 20:16:39.540000","150","False","False",""
"1","1","Unnerve","cn2","Near Mint","English","","","2025-10-07 22:12:58.683000","150","False","False",""
"1","1","Unnerving Grasp","dsk","Near Mint","English","foil","","2024-12-28 02:58:51.860000","80","False","False",""
"2","2","Unnerving Grasp","dsk","Near Mint","English","","","2025-10-09 16:53:24.867000","80","False","False",""
"1","1","Unquenchable Thirst","hou","Near Mint","English","","","2024-12-05 17:09:06.553000","53","False","False",""
"1","1","Unravel","eoe","Near Mint","English","","","2025-08-18 23:37:38.453000","83","False","False",""
"1","1","Unravel the Aether","bng","Near Mint","English","","","2024-12-06 03:18:21.817000","143","False","False",""
"1","1","Unrooted Ancestor","tdm","Near Mint","English","foil","","2025-10-07 22:13:23.353000","96","False","False",""
"3","3","Unscrupulous Agent","mkm","Near Mint","English","","","2025-10-07 22:13:36.167000","109","False","False",""
"1","1","Unscrupulous Contractor","otj","Near Mint","English","foil","","2025-10-07 22:14:08.433000","112","False","False",""
"3","3","Unsettling Twins","dsk","Near Mint","English","","","2025-10-15 15:37:38.710000","38","False","False",""
"2","2","Unsettling Twins","dsk","Near Mint","English","foil","","2025-10-15 15:38:02.013000","38","False","False",""
"1","1","Unspeakable Symbol","plst","Near Mint","English","","","2025-10-07 22:15:23.360000","SCG-79","False","False",""
"2","2","Unstable Experiment","spm","Near Mint","English","foil","","2025-10-12 00:48:49.040000","47","False","False",""
"1","1","Unstoppable Ogre","j25","Near Mint","English","","","2024-12-07 16:11:45.170000","609","False","False",""
"1","1","Unstoppable Plan","dft","Near Mint","English","foil","","2025-10-09 16:55:01.700000","382","False","False",""
"1","1","Unstoppable Plan","dft","Near Mint","English","","","2025-10-09 16:54:56.097000","382","False","False",""
"2","2","Unstoppable Slasher","dsk","Near Mint","English","","","2025-10-07 22:15:57.197000","119","False","False",""
"1","1","Unsubstantiate","plst","Near Mint","English","","","2025-10-09 16:55:18.090000","EMN-79","False","False",""
"1","1","Unsummon","5ed","Near Mint","English","","","2025-10-09 16:56:06.277000","132","False","False",""
"2","2","Unsummon","hou","Near Mint","English","","","2025-10-09 16:55:59.287000","54","False","False",""
"1","1","Unsummon","m12","Near Mint","English","","","2025-10-09 16:55:54.940000","79","False","False",""
"2","2","Unsummon","m13","Near Mint","English","","","2025-10-09 16:55:50.367000","75","False","False",""
"1","1","Untamed Hunger","ogw","Near Mint","English","","","2024-12-04 21:38:25.377000","91","False","False",""
"1","1","Untamed Kavu","dom","Near Mint","English","","","2024-12-06 01:09:48.253000","186","False","False",""
"2","2","Untamed Wilds","5ed","Near Mint","English","","","2025-10-11 01:18:21.520000","335","False","False",""
"2","2","Untethered Express","aer","Near Mint","English","","","2025-10-05 07:25:41.680000","179","False","False",""
"2","2","Untimely Malfunction","dsk","Near Mint","English","foil","","2025-10-11 22:24:48.133000","161","False","False",""
"1","1","Unwanted Remake","dsk","Near Mint","English","foil","","2024-12-28 02:37:03.150000","306","False","False",""
"1","1","Unwanted Remake","dsk","Near Mint","English","","","2025-10-15 15:38:47.030000","39","False","False",""
"1","1","Unwavering Initiate","akh","Near Mint","English","","","2024-12-07 01:21:41.740000","36","False","False",""
"2","2","Unwilling Vessel","dsk","Near Mint","English","foil","","2025-10-09 16:56:41.470000","81","False","False",""
"3","3","Unwilling Vessel","dsk","Near Mint","English","","","2025-10-09 16:56:44.603000","81","False","False",""
"1","1","Unwind","dom","Near Mint","English","","","2024-12-03 05:25:32.543000","72","False","False",""
"1","1","Unyaro Griffin","mir","Near Mint","English","","","2024-12-07 01:21:50.207000","44","False","False",""
"1","1","Unyielding Krumar","ktk","Near Mint","English","","","2024-12-04 02:40:34.697000","94","False","False",""
"2","2","Updraft","5ed","Near Mint","English","","","2025-10-09 16:57:03.300000","133","False","False",""
"1","1","Updraft Elemental","dtk","Near Mint","English","","","2024-12-05 05:18:25.553000","82","False","False",""
"2","2","Urabrask's Anointer","one","Near Mint","English","","","2025-10-11 22:23:36.113000","293","False","False",""
"1","1","Urabrask's Anointer","one","Near Mint","English","","","2025-10-11 22:23:48.713000","152","False","False",""
"1","1","Urabrask's Forge","one","Near Mint","English","","","2025-10-11 22:25:18.223000","153","False","False",""
"4","4","Urban Evolution","gtc","Near Mint","English","","","2025-10-16 17:16:47.300000","204","False","False",""
"1","1","Urban Retreat","spm","Near Mint","English","","","2025-10-12 01:54:13.507000","283","False","False",""
"1","1","Urban Utopia","grn","Near Mint","English","","","2024-12-06 02:24:38.293000","146","False","False",""
"2","2","Urbis Protector","gtc","Near Mint","English","foil","","2025-10-15 15:39:42.347000","27","False","False",""
"4","4","Urbis Protector","gtc","Near Mint","English","","","2025-10-15 15:39:15.207000","27","False","False",""
"2","2","Urborg Panther","mir","Near Mint","English","","","2025-10-07 22:16:38.853000","150","False","False",""
"1","1","Urborg Scavengers","mat","Near Mint","English","etched","","2025-10-07 22:17:59.077000","115","False","False",""
"1","1","Urborg Scavengers","mat","Near Mint","English","foil","","2024-12-14 01:35:43.687000","65","False","False",""
"1","1","Urborg Scavengers","mat","Near Mint","English","","","2025-10-07 22:18:05.873000","15","False","False",""
"1","1","Urborg Scavengers","mat","Near Mint","English","foil","","2025-10-07 22:17:54.713000","15","False","False",""
"1","1","Urborg Stalker","wth","Near Mint","English","","","2024-12-04 20:12:47.683000","85","False","False",""
"1","1","Urborg, Tomb of Yawgmoth","m15","Near Mint","English","","","2025-02-09 19:56:02.367000","248","False","False",""
"1","1","Urge to Feed","j25","Near Mint","English","","","2024-12-07 20:37:35.923000","502","False","False",""
"1","1","Urge to Feed","wwk","Near Mint","English","","","2025-10-07 22:18:55.553000","70","False","False",""
"1","1","Urgoros, the Empty One","dom","Near Mint","English","","","2024-12-05 01:20:30.023000","109","False","False",""
"1","1","Urianger Augurelt","fic","Near Mint","English","","","2025-10-16 22:51:56.597000","96","False","False",""
"1","1","Uril, the Miststalker","sld","Near Mint","English","","","2025-10-17 06:03:14.650000","1767","False","False",""
"1","1","Uril, the Miststalker","sld","Near Mint","English","foil","","2025-10-17 06:02:56.407000","1767","False","False",""
"2","2","Ursine Monstrosity","dsc","Near Mint","English","","","2025-10-11 01:18:58.257000","63","False","False",""
"1","1","Ursine Monstrosity","dsc","Near Mint","English","","","2025-10-11 01:19:03.480000","36","False","False",""
"2","2","Uruk-hai Berserker","ltr","Near Mint","English","","","2025-10-07 22:19:19.667000","112","False","False",""
"1","1","Urza, Powerstone Prodigy","bro","Near Mint","English","","","2024-12-05 19:13:31.967000","69","False","False",""
"1","1","Urza's Command","bro","Near Mint","English","","","2024-12-05 18:29:18.590000","70","False","False",""
"1","1","Urza's Mine","chr","Near Mint","English","","","2024-12-03 18:59:17.440000","114d","False","False",""
"1","1","Urza's Power Plant","chr","Near Mint","English","","","2025-10-05 07:26:32.310000","115d","False","False",""
"1","1","Urza's Power Plant","5ed","Near Mint","English","","","2024-12-03 19:00:24.140000","428","False","False",""
"1","1","Urza's Rebuff","bro","Near Mint","English","","","2024-12-05 18:29:05.923000","71","False","False",""
"1","1","Urza's Saga","mb2","Near Mint","English","","","2025-02-13 01:10:45.090000","114","False","False",""
"1","1","Urza's Science Fair Project","ugl","Near Mint","English","","","2025-10-17 21:42:20.877000","83","False","False",""
"1","1","Urza's Sylex","bro","Near Mint","English","","","2024-12-07 01:49:56.023000","40","False","False",""
"1","1","Usher of the Fallen","khm","Near Mint","English","","","2024-12-07 01:22:28.047000","35","False","False",""
"1","1","Uthros Psionicist","eoe","Near Mint","English","foil","","2025-10-09 16:57:58.257000","84","False","False",""
"1","1","Uthros Research Craft","eoc","Near Mint","English","","","2025-10-09 16:58:11.410000","27","False","False",""
"1","1","Uthros Scanship","eoe","Near Mint","English","foil","","2025-10-09 16:58:28.757000","85","False","False",""
"5","5","Utility Knife","znr","Near Mint","English","","","2025-10-05 07:26:52.320000","256","False","False",""
"1","1","Utopia Sprawl","plst","Near Mint","English","","","2025-10-11 01:19:38.357000","DIS-99","False","False",""
"1","1","Vaan, Street Thief","fin","Near Mint","English","","","2025-10-11 22:24:04.830000","168","False","False",""
"1","1","Vaevictis Asmadi","chr","Near Mint","English","","","2024-12-03 18:03:23.397000","89","False","False",""
"2","2","Valakut Awakening // Valakut Stoneforge","znr","Near Mint","English","","","2025-10-11 22:26:26.073000","174","False","False",""
"1","1","Valgavoth, Harrower of Souls","dsc","Near Mint","English","foil","","2025-01-31 06:13:17.383000","6","False","False",""
"1","1","Valgavoth, Terror Eater","dsk","Near Mint","English","","","2025-01-28 06:02:34.037000","352","False","False",""
"1","1","Valgavoth's Faithful","dsk","Near Mint","English","","","2025-10-07 22:20:27.623000","121","False","False",""
"1","1","Valgavoth's Faithful","dsk","Near Mint","English","foil","","2024-12-04 20:13:03.087000","121","False","False",""
"1","1","Valgavoth's Lair","dsk","Near Mint","English","","","2024-11-29 23:37:54.133000","327","False","False",""
"1","1","Valgavoth's Lair","dsk","Near Mint","English","","","2025-10-05 07:28:35.740000","271","False","False",""
"1","1","Valgavoth's Onslaught","dsk","Near Mint","English","","","2024-12-06 04:12:46.780000","324","False","False",""
"1","1","Valkyrie Aerial Unit","fin","Near Mint","English","foil","","2025-10-09 16:58:54.437000","84","False","False",""
"2","2","Valkyrie Aerial Unit","fin","Near Mint","English","","","2025-10-09 16:59:06.533000","84","False","False",""
"1","1","Valkyrie's Call","fdn","Near Mint","English","","","2024-12-07 08:15:27.590000","449","False","False",""
"1","1","Valkyrie's Sword","khm","Near Mint","English","","","2024-12-07 01:52:56.563000","36","False","False",""
"2","2","Valley Dasher","ktk","Near Mint","English","","","2025-10-11 22:25:36.767000","125","False","False",""
"1","1","Valley Flamecaller","blb","Near Mint","English","foil","","2024-12-16 21:18:30.237000","320","False","False",""
"2","2","Valley Floodcaller","blb","Near Mint","English","foil","","2025-10-09 16:59:36.217000","79","False","False",""
"1","1","Valley Floodcaller","blb","Near Mint","English","foil","","2025-01-29 02:09:34.907000","308","False","False",""
"2","2","Valley Mightcaller","blb","Near Mint","English","","","2025-10-11 01:22:59.167000","326","False","False",""
"2","2","Valley Mightcaller","blb","Near Mint","English","foil","","2025-10-11 01:29:55.473000","326","False","False",""
"2","2","Valley Questcaller","blb","Near Mint","English","foil","","2025-10-15 15:48:02.990000","36","False","False",""
"2","2","Valley Questcaller","blb","Near Mint","English","","","2025-10-15 15:47:53.167000","299","False","False",""
"3","3","Valley Rally","blb","Near Mint","English","foil","","2025-10-11 22:27:39.057000","159","False","False",""
"1","1","Valley Rotcaller","blb","Near Mint","English","","","2024-12-07 06:02:00.850000","313","False","False",""
"1","1","Valor Made Real","cns","Near Mint","English","","","2024-12-07 05:07:08.330000","86","False","False",""
"5","5","Valor of the Worthy","khm","Near Mint","English","","","2025-10-15 15:48:36.227000","37","False","False",""
"1","1","Valorous Stance","frf","Near Mint","English","","","2025-10-15 15:49:05.963000","28","False","False",""
"1","1","Valorous Stance","otc","Near Mint","English","","","2025-10-15 15:49:11.193000","88","False","False",""
"1","1","Valorous Stance","inr","Near Mint","English","foil","","2025-10-15 15:49:15.243000","48","False","False",""
"1","1","Valorous Steed","m21","Near Mint","English","","","2025-10-15 15:49:56.063000","42","False","False",""
"1","1","Valorous Steed","plst","Near Mint","English","","","2025-10-15 15:50:09.680000","M21-42","False","False",""
"1","1","Value Town // Take a Trip to...","mb2","Near Mint","English","","","2025-10-16 19:12:16.290000","621","False","False",""
"2","2","Vampire Gourmand","fdn","Near Mint","English","","","2025-10-07 22:22:57.507000","74","False","False",""
"2","2","Vampire Hounds","exo","Near Mint","English","","","2025-10-07 22:23:32.050000","77","False","False",""
"1","1","Vampire Interloper","mid","Near Mint","English","foil","","2024-12-21 22:45:10.243000","125","False","False",""
"1","1","Vampire Lacerator","zen","Near Mint","English","","","2024-12-04 20:13:24.603000","115","False","False",""
"1","1","Vampire Nighthawk","m13","Near Mint","English","","","2025-10-07 22:24:14.507000","112","False","False",""
"1","1","Vampire Nighthawk","zen","Near Mint","English","","","2025-10-07 22:24:22.023000","116","False","False",""
"1","1","Vampire Nighthawk","j25","Near Mint","English","","","2025-10-07 22:24:28.203000","503","False","False",""
"1","1","Vampire Nighthawk","fdn","Near Mint","English","foil","","2024-12-07 20:48:46.450000","186","False","False",""
"1","1","Vampire Nocturnus","m13","Near Mint","English","","","2025-01-28 06:03:43.500000","113","False","False",""
"1","1","Vampire of the Dire Moon","plst","Near Mint","English","","","2025-10-07 22:24:57.977000","M20-120","False","False",""
"2","2","Vampire of the Dire Moon","j25","Near Mint","English","","","2025-10-07 22:25:14.827000","504","False","False",""
"1","1","Vampire Outcasts","m12","Near Mint","English","","","2025-10-07 22:25:25.527000","115","False","False",""
"3","3","Vampire Revenant","rix","Near Mint","English","","","2025-10-07 22:25:37.047000","89","False","False",""
"1","1","Vampire Scrivener","snc","Near Mint","English","","","2024-11-23 20:52:14.773000","98","False","False",""
"1","1","Vampire Slayer","vow","Near Mint","English","foil","","2025-10-15 15:50:28.397000","43","False","False",""
"3","3","Vampire Soulcaller","fdn","Near Mint","English","foil","","2025-10-07 22:26:24.460000","75","False","False",""
"1","1","Vampire Soulcaller","fdn","Near Mint","English","","","2025-10-07 22:26:32.853000","75","False","False",""
"1","1","Vampire Warlord","m14","Near Mint","English","","","2024-12-04 20:14:43.387000","120","False","False",""
"1","1","Vampires' Vengeance","moc","Near Mint","English","","","2024-12-08 17:17:11.493000","289","False","False",""
"1","1","Vampire's Zeal","xln","Near Mint","English","","","2024-12-07 05:07:44.957000","43","False","False",""
"1","1","Vampiric Touch","por","Near Mint","English","","","2024-12-05 01:08:34.687000","115","False","False",""
"1","1","Vandalblast","fic","Near Mint","English","","","2025-10-11 22:28:26.757000","298","False","False",""
"3","3","Vandalblast","sld","Near Mint","English","foil","","2025-10-11 22:27:57.590000","1757","False","False",""
"1","1","Vandalblast","scd","Near Mint","English","","","2025-10-11 22:28:31.947000","167","False","False",""
